,name,realm,rating,cls,spec,play,win,lose
441,Kcorides,tichondrius,1488,deathknight,unholy,49,28,21
442,Laxatives,tichondrius,1488,deathknight,unholy,45,19,26
443,Thenin,crushridge,1487,deathknight,unholy,54,32,22
444,Blackary,emerald-dream,1486,deathknight,unholy,47,30,17
445,Madmaxxy,barthilas,1484,deathknight,unholy,176,92,84
446,Typhøn,illidan,1484,deathknight,unholy,157,78,79
447,Akilol,tichondrius,1484,deathknight,unholy,36,16,20
448,Saighast,illidan,1482,deathknight,unholy,72,39,33
449,Unholyfish,malganis,1482,deathknight,unholy,145,75,70
450,Rhaeisxalnym,sargeras,1480,deathknight,unholy,160,79,81
451,Alexeous,wyrmrest-accord,1479,deathknight,unholy,178,94,84
452,Deadspellz,bleeding-hollow,1479,deathknight,unholy,58,17,41
453,Brounlyii,drakkari,1478,deathknight,unholy,54,35,19
454,Tiansama,ragnaros,1478,deathknight,unholy,30,18,12
455,Ellipsoro,onyxia,1478,deathknight,unholy,66,26,40
456,Nialich,kelthuzad,1476,deathknight,unholy,41,16,25
457,Holsey,moon-guard,1473,deathknight,unholy,48,26,22
458,Papalich,stormrage,1473,deathknight,unholy,198,94,104
459,Tracyminaj,tichondrius,1472,deathknight,unholy,78,37,41
460,Garù,ragnaros,1471,deathknight,unholy,62,33,29
461,Grayfoxx,twisting-nether,1469,deathknight,unholy,41,18,23
462,Brisblade,shattered-hand,1468,deathknight,unholy,54,29,25
463,Reinhartlol,sargeras,1468,deathknight,unholy,99,49,50
464,Joeyxdk,tichondrius,1467,deathknight,unholy,29,16,13
465,Tenóry,nemesis,1466,deathknight,unholy,102,49,53
466,Xlive,tichondrius,1466,deathknight,unholy,42,17,25
467,Câpîrota,nemesis,1465,deathknight,unholy,52,25,27
468,Böffa,dalaran,1465,deathknight,unholy,59,21,38
469,Rognarash,emerald-dream,1464,deathknight,unholy,48,25,23
470,Tronnie,kelthuzad,1464,deathknight,unholy,78,40,38
471,Dazerl,stormrage,1463,deathknight,unholy,54,27,27
472,Dóm,proudmoore,1463,deathknight,unholy,78,33,45
473,Catena,blood-furnace,1461,deathknight,unholy,83,35,48
474,Fallen,nazjatar,1460,deathknight,unholy,36,23,13
475,Vamplyz,kelthuzad,1460,deathknight,unholy,39,22,17
476,Darthsydius,azralon,1460,deathknight,unholy,51,26,25
477,Släke,azralon,1460,deathknight,unholy,166,81,85
478,Witdk,illidan,1460,deathknight,unholy,85,39,46
479,Mordumi,stormrage,1459,deathknight,unholy,61,26,35
480,Rk,blackhand,1457,deathknight,unholy,97,58,39
481,Jaxxftw,azralon,1457,deathknight,unholy,70,38,32
482,Grizzdk,blackrock,1457,deathknight,unholy,36,18,18
483,Aundethell,moon-guard,1453,deathknight,unholy,51,16,35
484,Wryu,malganis,1451,deathknight,unholy,47,27,20
485,Deathsatan,barthilas,1451,deathknight,unholy,90,50,40
486,Ams,moon-guard,1450,deathknight,unholy,60,32,28
487,Unholyreap,arthas,1449,deathknight,unholy,46,29,17
488,Allhejluya,illidan,1449,deathknight,unholy,199,101,98
489,Balboskina,shattered-hand,1448,deathknight,unholy,76,39,37
490,Dûsk,thunderlord,1442,deathknight,unholy,64,28,36
491,Risottonero,kelthuzad,1440,deathknight,unholy,203,103,100
492,Gerometal,ragnaros,1440,deathknight,unholy,42,18,24
493,Breadtruck,area-52,1440,deathknight,unholy,75,31,44
494,Dreadfang,the-venture-co,1438,deathknight,unholy,24,15,9
495,Corrpsse,tichondrius,1438,deathknight,unholy,157,81,76
496,Redbr,tichondrius,1437,deathknight,unholy,78,37,41
497,Flavorchops,kelthuzad,1437,deathknight,unholy,48,16,32
498,Paíín,illidan,1433,deathknight,unholy,78,39,39
499,Greenduck,malganis,1433,deathknight,unholy,30,15,15
500,Nokenoke,illidan,1433,deathknight,unholy,263,130,133
501,Unknowndk,kul-tiras,1433,deathknight,unholy,52,24,28
502,Demonnation,illidan,1433,deathknight,unholy,144,60,84
503,Exin,cenarion-circle,1432,deathknight,unholy,24,15,9
504,Moonjae,illidan,1432,deathknight,unholy,24,15,9
505,Cliffdk,kelthuzad,1431,deathknight,unholy,51,15,36
506,Chainsawmàn,tichondrius,1430,deathknight,unholy,98,50,48
507,Unrealzrotz,tichondrius,1429,deathknight,unholy,76,48,28
508,Happynaru,tichondrius,1427,deathknight,unholy,72,34,38
509,Nawis,quelthalas,1426,deathknight,unholy,41,19,22
510,Coffeebagel,bleeding-hollow,1426,deathknight,unholy,149,65,84
511,Clapt,kelthuzad,1425,deathknight,unholy,30,15,15
512,Lazenca,malganis,1424,deathknight,unholy,32,22,10
513,Mortarion,icecrown,1424,deathknight,unholy,190,91,99
514,Anexdk,korgath,1423,deathknight,unholy,24,15,9
515,Seiyokú,ragnaros,1422,deathknight,unholy,103,53,50
516,Jarah,destromath,1422,deathknight,unholy,54,25,29
517,Nightskull,malganis,1421,deathknight,unholy,48,23,25
518,Sannistus,ysera,1420,deathknight,unholy,97,43,54
519,Asana,illidan,1419,deathknight,unholy,53,24,29
520,Viràlyourz,bleeding-hollow,1418,deathknight,unholy,30,19,11
521,Sgtdead,thrall,1418,deathknight,unholy,63,35,28
522,Hornpipe,borean-tundra,1418,deathknight,unholy,126,61,65
523,Aradorn,azralon,1418,deathknight,unholy,191,90,101
524,Fellenn,stormrage,1417,deathknight,unholy,144,78,66
525,Yareyare,tichondrius,1417,deathknight,unholy,54,29,25
526,Pmpfrmdwntwn,stormrage,1417,deathknight,unholy,67,28,39
527,Deathofchaos,smolderthorn,1417,deathknight,unholy,65,25,40
528,Seranta,wyrmrest-accord,1417,deathknight,unholy,54,19,35
529,Rongkhun,proudmoore,1417,deathknight,unholy,48,15,33
530,Sniperlord,uldaman,1415,deathknight,unholy,90,51,39
531,Gêralt,darkspear,1414,deathknight,unholy,36,18,18
532,Subparatbest,chogall,1414,deathknight,unholy,30,15,15
533,Fanggrief,proudmoore,1414,deathknight,unholy,121,57,64
534,Knownkilla,hyjal,1413,deathknight,unholy,83,47,36
535,Bloodramen,dalaran,1413,deathknight,unholy,357,182,175
536,Ganancïa,nemesis,1412,deathknight,unholy,51,28,23
537,Deathpool,shadowmoon,1409,deathknight,unholy,54,19,35
538,Desen,arthas,1408,deathknight,unholy,39,15,24
539,Rimothedk,illidan,1407,deathknight,unholy,36,17,19
540,Dezmond,quelthalas,1404,deathknight,unholy,48,21,27
541,Arkhän,ragnaros,1404,deathknight,unholy,52,18,34
542,Hatreon,sargeras,1401,deathknight,unholy,30,20,10
543,Hipower,moon-guard,1401,deathknight,unholy,138,72,66
544,Sílthree,barthilas,1401,deathknight,unholy,42,17,25
545,Yadaddy,hydraxis,1400,deathknight,unholy,42,23,19
546,Ventuss,bleeding-hollow,1399,deathknight,unholy,60,31,29
547,Gankstagrip,anvilmar,1399,deathknight,unholy,108,52,56
548,Vazarus,darrowmere,1397,deathknight,unholy,66,30,36
549,Wndypefrcorn,sargeras,1394,deathknight,unholy,59,35,24
550,Ðaz,zuljin,1394,deathknight,unholy,48,26,22
551,Fzero,frostmourne,1392,deathknight,unholy,66,23,43
552,Paulpatine,tichondrius,1391,deathknight,unholy,60,22,38
553,Coolk,tichondrius,1389,deathknight,unholy,96,52,44
554,Starms,ragnaros,1388,deathknight,unholy,71,30,41
555,Sammåel,malganis,1387,deathknight,unholy,36,18,18
556,Xènia,exodar,1387,deathknight,unholy,34,16,18
557,Mehithee,kiljaeden,1387,deathknight,unholy,110,40,70
558,Wrothgarr,stormreaver,1386,deathknight,unholy,48,27,21
559,Frosstbeach,hyjal,1384,deathknight,unholy,59,25,34
560,Egirlgripper,area-52,1382,deathknight,unholy,30,15,15
561,Anonymousix,kelthuzad,1381,deathknight,unholy,41,21,20
562,Dkfenix,ragnaros,1380,deathknight,unholy,89,39,50
563,Silanvia,wyrmrest-accord,1377,deathknight,unholy,66,30,36
564,Mèrc,ragnaros,1376,deathknight,unholy,89,38,51
565,Any,the-venture-co,1376,deathknight,unholy,60,25,35
566,Sparklekitty,illidan,1374,deathknight,unholy,24,16,8
567,Greeasy,bleeding-hollow,1374,deathknight,unholy,41,23,18
568,Volcolm,kelthuzad,1373,deathknight,unholy,54,26,28
569,Feorlar,dalaran,1373,deathknight,unholy,42,19,23
570,Midway,drakkari,1372,deathknight,unholy,48,27,21
571,Flo,ghostlands,1371,deathknight,unholy,45,26,19
572,Pacedd,silvermoon,1370,deathknight,unholy,30,15,15
573,Zuly,moon-guard,1369,deathknight,unholy,113,54,59
574,Putrefactive,frostmourne,1368,deathknight,unholy,174,85,89
575,Earador,dalaran,1365,deathknight,unholy,61,30,31
576,Darkunral,stormrage,1365,deathknight,unholy,80,33,47
577,Zeban,area-52,1364,deathknight,unholy,84,40,44
578,Warstompgød,tichondrius,1364,deathknight,unholy,36,16,20
579,Waremoto,ragnaros,1361,deathknight,unholy,81,47,34
580,Dredrikbane,moon-guard,1361,deathknight,unholy,35,20,15
581,Necrósy,azralon,1360,deathknight,unholy,54,23,31
582,Cimitiere,stormrage,1360,deathknight,unholy,49,19,30
583,Krixia,ragnaros,1359,deathknight,unholy,52,25,27
584,Awzy,azralon,1358,deathknight,unholy,48,26,22
585,Hydree,bleeding-hollow,1358,deathknight,unholy,42,17,25
586,Luckyson,tichondrius,1357,deathknight,unholy,40,19,21
587,Dravoc,kelthuzad,1355,deathknight,unholy,66,26,40
588,Shélly,ragnaros,1354,deathknight,unholy,83,41,42
589,Unhøøly,nemesis,1351,deathknight,unholy,71,40,31
590,Humber,area-52,1350,deathknight,unholy,107,56,51
591,Bumbleton,blackrock,1349,deathknight,unholy,45,24,21
592,Seíver,ragnaros,1346,deathknight,unholy,29,15,14
593,Atrahazis,quelthalas,1343,deathknight,unholy,29,19,10
594,Dethcro,shandris,1343,deathknight,unholy,93,47,46
595,Deathwardenn,ghostlands,1343,deathknight,unholy,36,17,19
596,Shadowsdk,tichondrius,1342,deathknight,unholy,36,14,22
597,Vaizard,malganis,1341,deathknight,unholy,24,14,10
598,Afterdeath,frostmourne,1340,deathknight,unholy,42,19,23
599,Lücìfër,illidan,1340,deathknight,unholy,55,23,32
600,Koltíra,azralon,1339,deathknight,unholy,50,26,24
601,Tragdore,thrall,1339,deathknight,unholy,31,16,15
602,Golurun,tichondrius,1338,deathknight,unholy,31,19,12
603,Níce,tichondrius,1338,deathknight,unholy,36,14,22
604,Tötenkaiser,quelthalas,1337,deathknight,unholy,30,14,16
605,Monstrosìty,bleeding-hollow,1336,deathknight,unholy,18,14,4
606,Kkoduck,tichondrius,1336,deathknight,unholy,32,17,15
607,Cswildwind,aerie-peak,1336,deathknight,unholy,48,21,27
608,Oomak,bonechewer,1336,deathknight,unholy,36,14,22
609,Ântipaladin,arthas,1335,deathknight,unholy,46,19,27
610,Bhyrnam,ragnaros,1335,deathknight,unholy,42,14,28
611,Fiddleop,thrall,1333,deathknight,unholy,24,14,10
612,Mëgazørd,azralon,1333,deathknight,unholy,66,36,30
613,Beeftip,area-52,1333,deathknight,unholy,209,99,110
614,Scorpíøn,azralon,1332,deathknight,unholy,30,18,12
615,Negril,tichondrius,1332,deathknight,unholy,78,38,40
616,Gromhal,azralon,1331,deathknight,unholy,24,14,10
617,Erodin,moon-guard,1330,deathknight,unholy,30,14,16
618,Zxy,hyjal,1327,deathknight,unholy,23,17,6
619,Vynkys,shadow-council,1327,deathknight,unholy,59,33,26
620,Zifandel,tichondrius,1326,deathknight,unholy,30,14,16
621,Rekbari,sargeras,1325,deathknight,unholy,24,15,9
622,Ñovacaine,moon-guard,1325,deathknight,unholy,83,40,43
623,Menethiljr,boulderfist,1324,deathknight,unholy,30,14,16
624,Unholychillz,ghostlands,1324,deathknight,unholy,44,20,24
625,Kordrâk,quelthalas,1322,deathknight,unholy,41,20,21
626,Esquinência,azralon,1322,deathknight,unholy,36,17,19
627,Stangz,bonechewer,1322,deathknight,unholy,36,14,22
628,Asylïthcc,sargeras,1321,deathknight,unholy,60,34,26
629,Mords,area-52,1321,deathknight,unholy,30,14,16
630,Nappão,azralon,1321,deathknight,unholy,85,29,56
631,Darknessice,tichondrius,1320,deathknight,unholy,78,40,38
632,Zetarexia,area-52,1318,deathknight,unholy,61,27,34
633,Gilden,malfurion,1317,deathknight,unholy,80,34,46
634,Belegos,quelthalas,1314,deathknight,unholy,93,42,51
635,Demona,ragnaros,1312,deathknight,unholy,58,22,36
636,Maligned,uldum,1312,deathknight,unholy,49,18,31
637,Zevrynn,barthilas,1311,deathknight,unholy,36,18,18
638,Frðst,executus,1310,deathknight,unholy,24,14,10
639,Aretos,dreadmaul,1308,deathknight,unholy,56,27,29
640,Shhnitzle,stormrage,1305,deathknight,unholy,36,14,22
641,Gwiffhm,tichondrius,1304,deathknight,unholy,40,14,26
642,Rottenwiener,sargeras,1303,deathknight,unholy,35,22,13
643,Shezoe,drakkari,1302,deathknight,unholy,36,14,22
644,Darkàn,lightnings-blade,1301,deathknight,unholy,42,20,22
645,Arcainian,tichondrius,1300,deathknight,unholy,147,65,82
646,Deephideblue,proudmoore,1300,deathknight,unholy,43,14,29
647,Rhaenyrà,tichondrius,1299,deathknight,unholy,33,19,14
648,Killerundead,area-52,1299,deathknight,unholy,39,17,22
649,Kallgìn,emerald-dream,1299,deathknight,unholy,36,15,21
650,Skppee,tichondrius,1295,deathknight,unholy,27,14,13
651,Sabotdk,tichondrius,1291,deathknight,unholy,42,23,19
652,Unholycube,zuljin,1290,deathknight,unholy,35,14,21
653,Cripticknigt,spinebreaker,1289,deathknight,unholy,48,22,26
654,Muffinstomp,eredar,1288,deathknight,unholy,71,40,31
655,Bloodserfer,sargeras,1286,deathknight,unholy,54,25,29
656,Coldrhelx,quelthalas,1283,deathknight,unholy,60,21,39
657,Mainxx,stormrage,1282,deathknight,unholy,29,14,15
658,Sheipadinho,nemesis,1280,deathknight,unholy,51,34,17
659,Isaarid,proudmoore,1275,deathknight,unholy,34,20,14
660,Harlthas,ragnaros,1274,deathknight,unholy,30,17,13
661,Magipierrot,ragnaros,1274,deathknight,unholy,92,47,45
662,Ometecuhtli,kelthuzad,1273,deathknight,unholy,60,35,25
663,Kromgarath,stormrage,1271,deathknight,unholy,60,28,32
664,Genjírou,frostwolf,1269,deathknight,unholy,294,143,151
665,Tëte,quelthalas,1269,deathknight,unholy,35,14,21
666,Ahrímán,illidan,1263,deathknight,unholy,116,52,64
667,Déká,tichondrius,1261,deathknight,unholy,42,19,23
668,Nukydoe,azralon,1260,deathknight,unholy,42,19,23
669,Tonylin,tichondrius,1258,deathknight,unholy,32,14,18
670,Abruptdk,bonechewer,1254,deathknight,unholy,61,29,32
671,Leiry,darkspear,1253,deathknight,unholy,32,20,12
672,Xtador,quelthalas,1252,deathknight,unholy,29,15,14
673,Unleud,tichondrius,1251,deathknight,unholy,54,30,24
674,Shargan,tichondrius,1251,deathknight,unholy,90,46,44
675,Ownaron,moon-guard,1249,deathknight,unholy,45,24,21
676,Resumen,steamwheedle-cartel,1249,deathknight,unholy,32,15,17
677,Pugnation,uther,1247,deathknight,unholy,30,19,11
678,Shxtlørdx,stormrage,1247,deathknight,unholy,24,13,11
679,Clowngodx,illidan,1247,deathknight,unholy,24,13,11
680,Darktonelol,tichondrius,1247,deathknight,unholy,30,13,17
681,Artyboy,icecrown,1247,deathknight,unholy,30,13,17
682,Buldrokastee,tichondrius,1247,deathknight,unholy,36,13,23
683,Hotdk,thrall,1247,deathknight,unholy,36,13,23
684,Apoz,tichondrius,1246,deathknight,unholy,18,13,5
685,Bloodyloco,malganis,1246,deathknight,unholy,64,32,32
686,Metinchaff,shadowmoon,1245,deathknight,unholy,18,13,5
687,Daixks,proudmoore,1245,deathknight,unholy,42,22,20
688,Aisö,bleeding-hollow,1244,deathknight,unholy,36,13,23
689,Lovedaddy,frostmourne,1242,deathknight,unholy,30,13,17
690,Bubblesdk,whisperwind,1242,deathknight,unholy,66,27,39
691,Youngmoneyyd,illidan,1241,deathknight,unholy,18,13,5
692,Deliriioh,ragnaros,1241,deathknight,unholy,198,100,98
693,Deathstrikex,tichondrius,1240,deathknight,unholy,24,13,11
694,Omegaseven,gorgonnash,1240,deathknight,unholy,184,98,86
695,Frostyclaws,blackrock,1237,deathknight,unholy,24,13,11
696,Janco,runetotem,1236,deathknight,unholy,18,13,5
697,Lebrônjames,tichondrius,1236,deathknight,unholy,24,13,11
698,Quiet,darkspear,1236,deathknight,unholy,30,13,17
699,Neipum,stormrage,1234,deathknight,unholy,18,13,5
700,Voldrezhul,area-52,1234,deathknight,unholy,36,17,19
701,Rarum,bleeding-hollow,1233,deathknight,unholy,24,13,11
702,Hellzkknight,tichondrius,1231,deathknight,unholy,34,16,18
703,Latroz,gundrak,1231,deathknight,unholy,54,22,32
704,Treikorh,quelthalas,1230,deathknight,unholy,148,66,82
705,Deathdra,illidan,1229,deathknight,unholy,24,16,8
706,Soulhuntress,doomhammer,1227,deathknight,unholy,114,58,56
707,Dkjs,anetheron,1227,deathknight,unholy,42,17,25
708,Unhølydøøm,misha,1226,deathknight,unholy,78,39,39
709,Sokthr,proudmoore,1224,deathknight,unholy,38,17,21
710,Potatobob,dalaran,1222,deathknight,unholy,30,13,17
711,Gatrars,sargeras,1221,deathknight,unholy,84,39,45
712,Terracundo,quelthalas,1217,deathknight,unholy,30,17,13
713,Lockstocked,dathremar,1215,deathknight,unholy,31,18,13
714,Mazey,moon-guard,1209,deathknight,unholy,199,98,101
715,Nevarro,lightbringer,1209,deathknight,unholy,234,114,120
716,Heärt,bleeding-hollow,1208,deathknight,unholy,86,40,46
717,Lieyanyanwan,tichondrius,1207,deathknight,unholy,48,19,29
718,Frostbytez,barthilas,1204,deathknight,unholy,29,13,16
719,Enjal,stormrage,1203,deathknight,unholy,71,30,41
720,Deathafter,tichondrius,1202,deathknight,unholy,63,28,35
721,Tugs,nathrezim,1202,deathknight,unholy,36,16,20
722,Yosemithe,quelthalas,1201,deathknight,unholy,24,13,11
723,Lorð,malganis,1195,deathknight,unholy,48,24,24
724,Masochrist,baelgun,1192,deathknight,unholy,33,14,19
725,Möchi,ragnaros,1190,deathknight,unholy,75,36,39
726,Dkzote,quelthalas,1187,deathknight,unholy,66,23,43
727,Leviiathan,tichondrius,1185,deathknight,unholy,30,14,16
728,Toroandmoi,area-52,1184,deathknight,unholy,36,16,20
729,Edhral,ragnaros,1184,deathknight,unholy,36,16,20
730,Sne,dragonmaw,1180,deathknight,unholy,30,17,13
731,Byres,kelthuzad,1178,deathknight,unholy,28,13,15
732,Coffïnfeeder,dalaran,1178,deathknight,unholy,78,31,47
733,Darthblade,darkspear,1177,deathknight,unholy,66,43,23
734,Drowhd,nemesis,1177,deathknight,unholy,60,27,33
735,Deadwait,rivendare,1175,deathknight,unholy,22,13,9
736,Jhiv,tichondrius,1172,deathknight,unholy,28,14,14
737,Blightrish,icecrown,1172,deathknight,unholy,66,32,34
738,Thedarksoul,agamaggan,1172,deathknight,unholy,57,25,32
739,Volardan,trollbane,1171,deathknight,unholy,27,16,11
740,Hanmayuziro,tichondrius,1171,deathknight,unholy,23,13,10
741,Furcht,gundrak,1171,deathknight,unholy,26,13,13
742,Mmrhostage,kelthuzad,1165,deathknight,unholy,30,14,16
743,Jukpark,tichondrius,1158,deathknight,unholy,60,36,24
744,Umbranox,arthas,1158,deathknight,unholy,60,21,39
745,Zeeroo,moon-guard,1157,deathknight,unholy,52,25,27
746,Hobdk,malganis,1156,deathknight,unholy,33,13,20
747,Trüppen,area-52,1153,deathknight,unholy,58,31,27
748,Oql,tichondrius,1152,deathknight,unholy,24,12,12
749,Diviniumx,bleeding-hollow,1152,deathknight,unholy,27,13,14
750,Andeadx,tichondrius,1152,deathknight,unholy,30,12,18
751,Méthmonster,stormrage,1150,deathknight,unholy,39,23,16
752,Balakk,tichondrius,1150,deathknight,unholy,34,15,19
753,Nihlan,sargeras,1150,deathknight,unholy,30,12,18
754,Kryptikkyt,blackrock,1150,deathknight,unholy,30,12,18
755,Vesel,tichondrius,1149,deathknight,unholy,36,12,24
756,Bazzingaxd,hyjal,1148,deathknight,unholy,54,34,20
757,Exequias,zuljin,1148,deathknight,unholy,42,24,18
758,Azgaroth,dathremar,1148,deathknight,unholy,38,20,18
759,Migwel,emerald-dream,1147,deathknight,unholy,24,12,12
760,Zebastion,amanthul,1147,deathknight,unholy,36,15,21
761,Vaseline,zangarmarsh,1146,deathknight,unholy,113,58,55
762,Oldskul,sargeras,1146,deathknight,unholy,34,17,17
763,Dkbunny,thaurissan,1146,deathknight,unholy,24,12,12
764,Chalamander,tichondrius,1146,deathknight,unholy,24,12,12
765,Iamthedanger,aerie-peak,1145,deathknight,unholy,24,12,12
766,Kehin,azralon,1144,deathknight,unholy,70,29,41
767,Vaske,azjolnerub,1144,deathknight,unholy,61,25,36
768,Dravix,azshara,1143,deathknight,unholy,18,12,6
769,Fruitvender,kelthuzad,1143,deathknight,unholy,30,12,18
770,Trentus,illidan,1142,deathknight,unholy,72,36,36
771,Skeleton,lightnings-blade,1141,deathknight,unholy,33,13,20
772,Skellig,wyrmrest-accord,1137,deathknight,unholy,60,24,36
773,Deadlyforce,sargeras,1136,deathknight,unholy,18,12,6
774,Galaxrz,bonechewer,1136,deathknight,unholy,24,14,10
775,Noahmelo,nemesis,1136,deathknight,unholy,25,13,12
776,Araris,stormrage,1135,deathknight,unholy,36,12,24
777,Shinici,kelthuzad,1132,deathknight,unholy,24,12,12
778,Kel,stormreaver,1132,deathknight,unholy,35,12,23
779,Darktrinnity,nemesis,1130,deathknight,unholy,71,36,35
780,Deathsmog,quelthalas,1127,deathknight,unholy,37,22,15
781,Vampirecarti,tichondrius,1122,deathknight,unholy,38,18,20
782,Nicrack,malganis,1120,deathknight,unholy,24,13,11
783,Carecaa,azralon,1119,deathknight,unholy,44,19,25
784,Frostcleave,emerald-dream,1115,deathknight,unholy,24,16,8
785,Druncker,blackrock,1114,deathknight,unholy,53,20,33
786,Mordeo,bleeding-hollow,1114,deathknight,unholy,34,12,22
787,Pántera,darkspear,1113,deathknight,unholy,24,12,12
788,Mandrágor,quelthalas,1111,deathknight,unholy,52,20,32
789,Dankbro,tichondrius,1101,deathknight,unholy,36,15,21
790,Moxtexd,drakkari,1100,deathknight,unholy,30,21,9
791,Morghulas,moon-guard,1098,deathknight,unholy,30,12,18
792,Maripaula,ragnaros,1097,deathknight,unholy,35,14,21
793,Scaista,tichondrius,1095,deathknight,unholy,24,13,11
794,Polydeuces,queldorei,1091,deathknight,unholy,66,26,40
795,Mercysparx,thrall,1090,deathknight,unholy,120,57,63
796,Jinus,earthen-ring,1087,deathknight,unholy,30,14,16
797,Logann,azralon,1085,deathknight,unholy,28,13,15
798,Kanthrix,illidan,1084,deathknight,unholy,32,12,20
799,Fuzzyrump,eitrigg,1080,deathknight,unholy,36,21,15
800,Plaguebreak,darrowmere,1080,deathknight,unholy,84,48,36
