realm,rating,cls,spec,play,win,lose
soulflayer,1316,druid,feral,29,18,11
frostmane,1308,druid,feral,31,14,17
ravencrest,1307,druid,feral,44,23,21
kult-der-verdammten,1307,druid,feral,29,14,15
sylvanas,1305,druid,feral,86,45,41
blackscar,1255,druid,feral,23,14,9
draenor,1248,druid,feral,18,13,5
khaz-modan,1248,druid,feral,46,21,25
festung-der-stürme,1243,druid,feral,60,23,37
blackmoore,1241,druid,feral,50,30,20
blackhand,1234,druid,feral,34,20,14
tarren-mill,1231,druid,feral,39,20,19
blackmoore,1230,druid,feral,24,13,11
hyjal,1206,druid,feral,73,30,43
silvermoon,1198,druid,feral,45,17,28
draenor,1186,druid,feral,52,19,33
twisting-nether,1162,druid,feral,76,41,35
sanguino,1157,druid,feral,56,25,31
ravencrest,1152,druid,feral,24,12,12
nemesis,1151,druid,feral,18,12,6
twisting-nether,1151,druid,feral,18,12,6
archimonde,1151,druid,feral,22,13,9
kazzak,1151,druid,feral,36,16,20
archimonde,1150,druid,feral,18,12,6
tarren-mill,1150,druid,feral,36,18,18
archimonde,1150,druid,feral,30,12,18
blackmoore,1149,druid,feral,23,13,10
ravencrest,1145,druid,feral,23,13,10
sanguino,1142,druid,feral,39,21,18
twisting-nether,1141,druid,feral,30,12,18
draenor,1128,druid,feral,36,12,24
alakir,1115,druid,feral,36,18,18
kazzak,1100,druid,feral,23,12,11
darkmoon-faire,1097,druid,feral,30,13,17
sylvanas,1056,druid,feral,18,11,7
blackmoore,1056,druid,feral,24,11,13
ragnaros,1056,druid,feral,24,11,13
archimonde,1056,druid,feral,24,11,13
ravencrest,1055,druid,feral,18,11,7
silvermoon,1055,druid,feral,18,11,7
ravencrest,1055,druid,feral,18,11,7
ravencrest,1054,druid,feral,30,11,19
sylvanas,1053,druid,feral,30,11,19
stormreaver,1052,druid,feral,27,16,11
soulflayer,1050,druid,feral,18,11,7
ravencrest,1049,druid,feral,24,11,13
ravencrest,1047,druid,feral,30,11,19
eredar,1038,druid,feral,16,12,4
kazzak,1028,druid,feral,18,12,6
draenor,1016,druid,feral,31,17,14
soulflayer,1008,druid,feral,35,15,20
gordunni,1004,druid,feral,23,11,12
twisting-nether,990,druid,feral,28,13,15
ysondre,972,druid,feral,18,11,7
naxxramas,962,druid,feral,35,16,19
silvermoon,960,druid,feral,18,10,8
kazzak,959,druid,feral,18,10,8
ragnaros,959,druid,feral,18,10,8
tarren-mill,959,druid,feral,24,11,13
shadowsong,958,druid,feral,18,10,8
blackmoore,958,druid,feral,18,10,8
ravencrest,956,druid,feral,12,10,2
outland,955,druid,feral,24,10,14
ravencrest,947,druid,feral,12,10,2
soulflayer,942,druid,feral,24,10,14
silvermoon,939,druid,feral,51,27,24
sylvanas,937,druid,feral,26,10,16
die-aldor,937,druid,feral,39,10,29
outland,864,druid,feral,12,9,3
ravencrest,864,druid,feral,18,9,9
outland,864,druid,feral,18,9,9
the-maelstrom,864,druid,feral,18,9,9
howling-fjord,863,druid,feral,18,9,9
tarren-mill,863,druid,feral,18,9,9
blackmoore,863,druid,feral,18,9,9
silvermoon,863,druid,feral,24,9,15
soulflayer,863,druid,feral,24,9,15
dentarg,863,druid,feral,27,10,17
howling-fjord,863,druid,feral,30,9,21
galakrond,862,druid,feral,18,9,9
nathrezim,862,druid,feral,18,9,9
kazzak,859,druid,feral,18,9,9
howling-fjord,847,druid,feral,23,9,14
outland,815,druid,feral,17,9,8
ragnaros,800,druid,feral,16,9,7
gordunni,793,druid,feral,26,9,17
ravencrest,768,druid,feral,12,8,4
outland,768,druid,feral,18,8,10
doomhammer,768,druid,feral,18,8,10
gordunni,768,druid,feral,18,8,10
la-croisade-écarlate,767,druid,feral,12,8,4
argent-dawn,767,druid,feral,18,8,10
silvermoon,767,druid,feral,18,8,10
chogall,767,druid,feral,24,8,16
kazzak,766,druid,feral,18,8,10
blackmoore,766,druid,feral,18,8,10
saurfang,766,druid,feral,20,8,12
khaz-modan,762,druid,feral,18,8,10
grom,749,druid,feral,30,8,22
twisting-nether,730,druid,feral,22,8,14
outland,719,druid,feral,14,9,5
eredar,719,druid,feral,17,8,9
tyrande,718,druid,feral,17,8,9
draenor,704,druid,feral,16,8,8
gordunni,672,druid,feral,12,7,5
draenor,672,druid,feral,12,7,5
stormreaver,672,druid,feral,12,7,5
blackmoore,672,druid,feral,12,7,5
twisting-nether,672,druid,feral,12,7,5
soulflayer,672,druid,feral,12,7,5
howling-fjord,672,druid,feral,12,7,5
kelthuzad,672,druid,feral,18,7,11
ravencrest,672,druid,feral,18,7,11
goldrinn,671,druid,feral,12,7,5
blackrock,671,druid,feral,12,7,5
blackhand,671,druid,feral,12,7,5
howling-fjord,671,druid,feral,12,7,5
kirin-tor,671,druid,feral,15,8,7
blackrock,671,druid,feral,18,7,11
outland,671,druid,feral,18,7,11
blackmoore,671,druid,feral,24,7,17
draenor,670,druid,feral,12,7,5
silvermoon,670,druid,feral,12,7,5
kazzak,670,druid,feral,24,7,17
blackrock,669,druid,feral,12,7,5
khaz-modan,669,druid,feral,12,7,5
silvermoon,669,druid,feral,12,7,5
argent-dawn,669,druid,feral,24,7,17
elune,668,druid,feral,18,7,11
antonidas,661,druid,feral,18,7,11
stormscale,639,druid,feral,14,8,6
ashenvale,639,druid,feral,32,8,24
ravencrest,576,druid,feral,6,6,0
hyjal,576,druid,feral,6,6,0
ravencrest,576,druid,feral,12,6,6
burning-legion,576,druid,feral,12,6,6
sanguino,576,druid,feral,12,6,6
silvermoon,576,druid,feral,12,6,6
auchindoun,576,druid,feral,12,6,6
archimonde,576,druid,feral,12,6,6
drakthul,576,druid,feral,12,6,6
dun-modr,576,druid,feral,12,6,6
drakthul,576,druid,feral,12,6,6
lightbringer,576,druid,feral,12,6,6
outland,576,druid,feral,12,6,6
ravencrest,576,druid,feral,12,6,6
gordunni,576,druid,feral,18,6,12
ravencrest,575,druid,feral,12,6,6
silvermoon,575,druid,feral,12,6,6
kazzak,575,druid,feral,12,6,6
alonsus,575,druid,feral,12,6,6
sanguino,575,druid,feral,12,6,6
stormscale,575,druid,feral,12,6,6
gordunni,575,druid,feral,18,6,12
ravencrest,574,druid,feral,12,6,6
chamber-of-aspects,574,druid,feral,12,6,6
blackhand,570,druid,feral,12,6,6
greymane,570,druid,feral,12,6,6
stormscale,554,druid,feral,21,7,14
gordunni,522,druid,feral,21,8,13
grim-batol,520,druid,feral,11,6,5
archimonde,480,druid,feral,6,5,1
tyrande,480,druid,feral,6,5,1
ravencrest,480,druid,feral,10,6,4
ravencrest,480,druid,feral,12,5,7
ravencrest,480,druid,feral,12,5,7
ravencrest,480,druid,feral,12,5,7
ravencrest,480,druid,feral,12,5,7
fordragon,480,druid,feral,12,5,7
stormscale,480,druid,feral,12,5,7
sanguino,480,druid,feral,12,5,7
blackmoore,480,druid,feral,12,5,7
draenor,480,druid,feral,12,5,7
frostmane,480,druid,feral,18,5,13
drakthul,480,druid,feral,18,5,13
archimonde,480,druid,feral,18,5,13
stormscale,480,druid,feral,18,5,13
outland,480,druid,feral,24,5,19
stormscale,479,druid,feral,12,5,7
outland,479,druid,feral,12,5,7
grim-batol,479,druid,feral,12,5,7
howling-fjord,479,druid,feral,18,5,13
stormscale,478,druid,feral,12,5,7
kazzak,477,druid,feral,12,5,7
alexstrasza,475,druid,feral,12,5,7
howling-fjord,463,druid,feral,11,5,6
lordaeron,416,druid,feral,19,6,13
ravencrest,415,druid,feral,15,6,9
blackhand,384,druid,feral,6,4,2
twisting-nether,384,druid,feral,6,4,2
ysondre,384,druid,feral,6,4,2
hyjal,384,druid,feral,6,4,2
uldum,384,druid,feral,6,4,2
die-nachtwache,384,druid,feral,6,4,2
ravencrest,384,druid,feral,6,4,2
silvermoon,384,druid,feral,6,4,2
draenor,384,druid,feral,6,4,2
grim-batol,384,druid,feral,6,4,2
darksorrow,384,druid,feral,6,4,2
blackrock,384,druid,feral,6,4,2
ravencrest,384,druid,feral,6,4,2
tarren-mill,384,druid,feral,6,4,2
aegwynn,384,druid,feral,6,4,2
sylvanas,384,druid,feral,6,4,2
ashenvale,384,druid,feral,6,4,2
stormscale,384,druid,feral,6,4,2
howling-fjord,384,druid,feral,6,4,2
outland,384,druid,feral,6,4,2
stormreaver,384,druid,feral,6,4,2
tarren-mill,384,druid,feral,12,4,8
tarren-mill,384,druid,feral,12,4,8
gordunni,384,druid,feral,12,4,8
ysondre,384,druid,feral,12,4,8
draenor,384,druid,feral,12,4,8
tarren-mill,384,druid,feral,12,4,8
outland,384,druid,feral,12,4,8
kazzak,384,druid,feral,12,4,8
hyjal,384,druid,feral,12,4,8
archimonde,384,druid,feral,12,4,8
drakthul,384,druid,feral,18,4,14
argent-dawn,384,druid,feral,18,4,14
eonar,383,druid,feral,6,4,2
aggra-português,383,druid,feral,6,4,2
magtheridon,383,druid,feral,12,4,8
uldum,382,druid,feral,6,4,2
kazzak,382,druid,feral,12,4,8
silvermoon,381,druid,feral,12,4,8
cthun,379,druid,feral,12,4,8
thrall,352,druid,feral,10,4,6
twisting-nether,352,druid,feral,10,4,6
elune,351,druid,feral,11,4,7
aegwynn,288,druid,feral,6,3,3
culte-de-la-rive-noire,288,druid,feral,6,3,3
draenor,288,druid,feral,6,3,3
stormscale,288,druid,feral,6,3,3
ravencrest,288,druid,feral,6,3,3
argent-dawn,288,druid,feral,6,3,3
dun-modr,288,druid,feral,6,3,3
khaz-modan,288,druid,feral,6,3,3
zuljin,288,druid,feral,6,3,3
twisting-nether,288,druid,feral,6,3,3
the-maelstrom,288,druid,feral,6,3,3
malganis,288,druid,feral,6,3,3
blackhand,288,druid,feral,6,3,3
haomarush,288,druid,feral,6,3,3
dun-modr,288,druid,feral,6,3,3
dun-modr,288,druid,feral,6,3,3
eldrethalas,288,druid,feral,6,3,3
alonsus,288,druid,feral,6,3,3
blackmoore,288,druid,feral,6,3,3
dalaran,288,druid,feral,6,3,3
outland,288,druid,feral,6,3,3
kazzak,288,druid,feral,6,3,3
aegwynn,288,druid,feral,6,3,3
twisting-nether,288,druid,feral,6,3,3
ravencrest,288,druid,feral,6,3,3
chamber-of-aspects,288,druid,feral,7,3,4
perenolde,288,druid,feral,12,3,9
destromath,288,druid,feral,12,3,9
azuregos,288,druid,feral,12,3,9
nemesis,288,druid,feral,12,3,9
hyjal,288,druid,feral,13,3,10
stormscale,288,druid,feral,18,3,15
burning-legion,288,druid,feral,18,3,15
burning-blade,287,druid,feral,6,3,3
forscherliga,287,druid,feral,12,3,9
twisting-nether,287,druid,feral,12,3,9
blackrock,286,druid,feral,6,3,3
ghostlands,286,druid,feral,6,3,3
silvermoon,271,druid,feral,11,3,8
howling-fjord,239,druid,feral,5,3,2
archimonde,239,druid,feral,5,3,2
ysondre,192,druid,feral,6,2,4
blackrock,192,druid,feral,6,2,4
stormscale,192,druid,feral,6,2,4
kazzak,192,druid,feral,6,2,4
culte-de-la-rive-noire,192,druid,feral,6,2,4
eredar,192,druid,feral,6,2,4
silvermoon,192,druid,feral,6,2,4
outland,192,druid,feral,6,2,4
hyjal,192,druid,feral,6,2,4
gordunni,192,druid,feral,6,2,4
outland,192,druid,feral,6,2,4
howling-fjord,192,druid,feral,6,2,4
sargeras,192,druid,feral,6,2,4
blackmoore,192,druid,feral,6,2,4
tarren-mill,192,druid,feral,6,2,4
xavius,192,druid,feral,6,2,4
earthen-ring,192,druid,feral,6,2,4
aegwynn,192,druid,feral,6,2,4
chogall,192,druid,feral,6,2,4
ravencrest,192,druid,feral,6,2,4
stormscale,192,druid,feral,6,2,4
eitrigg,192,druid,feral,6,2,4
frostmourne,192,druid,feral,6,2,4
blackrock,192,druid,feral,6,2,4
ghostlands,192,druid,feral,6,2,4
gordunni,192,druid,feral,6,2,4
soulflayer,192,druid,feral,6,2,4
ghostlands,192,druid,feral,6,2,4
karazhan,192,druid,feral,6,2,4
argent-dawn,192,druid,feral,12,2,10
sanguino,192,druid,feral,12,2,10
gordunni,191,druid,feral,6,2,4
dun-morogh,191,druid,feral,6,2,4
stormscale,191,druid,feral,6,2,4
eldrethalas,191,druid,feral,6,2,4
drakthul,191,druid,feral,6,2,4
deathguard,191,druid,feral,18,2,16
twisting-nether,191,druid,feral,18,2,16
silvermoon,190,druid,feral,12,2,10
draenor,159,druid,feral,5,2,3
der-rat-von-dalaran,159,druid,feral,5,2,3
aegwynn,128,druid,feral,4,2,2
azjolnerub,128,druid,feral,4,2,2
aegwynn,96,druid,feral,17,4,13
nagrand,96,druid,feral,6,1,5
the-maelstrom,96,druid,feral,6,1,5
tarren-mill,96,druid,feral,6,1,5
kiljaeden,96,druid,feral,6,1,5
tarren-mill,96,druid,feral,6,1,5
drakthul,96,druid,feral,6,1,5
archimonde,96,druid,feral,6,1,5
blackmoore,96,druid,feral,6,1,5
echsenkessel,96,druid,feral,6,1,5
argent-dawn,96,druid,feral,6,1,5
aegwynn,96,druid,feral,6,1,5
ravencrest,96,druid,feral,6,1,5
hyjal,96,druid,feral,6,1,5
dalaran,96,druid,feral,6,1,5
archimonde,96,druid,feral,6,1,5
bladefist,96,druid,feral,6,1,5
genjuros,96,druid,feral,6,1,5
tarren-mill,96,druid,feral,6,1,5
tarren-mill,96,druid,feral,6,1,5
sanguino,96,druid,feral,6,1,5
doomhammer,96,druid,feral,6,1,5
gordunni,96,druid,feral,6,1,5
gordunni,96,druid,feral,6,1,5
blackhand,96,druid,feral,12,1,11
burning-legion,96,druid,feral,12,1,11
eredar,96,druid,feral,12,1,11
nemesis,95,druid,feral,6,1,5
les-clairvoyants,79,druid,feral,5,1,4
draenor,48,druid,feral,3,1,2
tarren-mill,48,druid,feral,3,1,2
ravencrest,42,druid,feral,11,3,8
stormscale,2225,druid,balance,83,49,34
kazzak,2215,druid,balance,101,55,46
blackmoore,2142,druid,balance,100,58,42
ravencrest,2134,druid,balance,63,44,19
stormscale,2120,druid,balance,90,63,27
zuljin,2109,druid,balance,114,71,43
kazzak,2101,druid,balance,72,42,30
kazzak,2088,druid,balance,78,40,38
stormscale,2078,druid,balance,84,47,37
tarren-mill,2075,druid,balance,78,47,31
silvermoon,2065,druid,balance,78,45,33
archimonde,2057,druid,balance,60,34,26
ravencrest,2046,druid,balance,58,39,19
gordunni,2036,druid,balance,59,35,24
ravencrest,2024,druid,balance,93,47,46
destromath,1969,druid,balance,89,53,36
draenor,1964,druid,balance,42,29,13
kult-der-verdammten,1963,druid,balance,49,28,21
sylvanas,1949,druid,balance,42,26,16
blackmoore,1926,druid,balance,86,47,39
blackmoore,1923,druid,balance,61,32,29
malganis,1912,druid,balance,95,47,48
kazzak,1910,druid,balance,36,23,13
howling-fjord,1905,druid,balance,78,40,38
ragnaros,1902,druid,balance,48,29,19
ravencrest,1898,druid,balance,48,27,21
twisting-nether,1892,druid,balance,54,32,22
silvermoon,1892,druid,balance,48,26,22
tarren-mill,1891,druid,balance,64,38,26
tarren-mill,1890,druid,balance,93,57,36
ravencrest,1887,druid,balance,42,29,13
twisting-nether,1887,druid,balance,84,54,30
aegwynn,1884,druid,balance,60,33,27
stormscale,1882,druid,balance,65,44,21
auchindoun,1870,druid,balance,48,29,19
twisting-nether,1870,druid,balance,64,33,31
stormreaver,1865,druid,balance,90,56,34
senjin,1856,druid,balance,24,20,4
grim-batol,1856,druid,balance,48,27,21
gordunni,1853,druid,balance,76,35,41
hyjal,1846,druid,balance,84,52,32
gordunni,1843,druid,balance,66,35,31
tarren-mill,1841,druid,balance,53,31,22
kazzak,1839,druid,balance,79,50,29
ravencrest,1838,druid,balance,60,32,28
ravencrest,1838,druid,balance,140,71,69
aegwynn,1832,druid,balance,53,26,27
stormscale,1831,druid,balance,84,48,36
eredar,1830,druid,balance,54,27,27
kazzak,1823,druid,balance,48,29,19
tarren-mill,1822,druid,balance,42,27,15
elune,1822,druid,balance,81,43,38
archimonde,1820,druid,balance,44,25,19
elune,1818,druid,balance,42,20,22
twisting-nether,1816,druid,balance,36,27,9
argent-dawn,1816,druid,balance,72,42,30
burning-legion,1815,druid,balance,36,24,12
stormreaver,1815,druid,balance,77,48,29
aegwynn,1814,druid,balance,36,24,12
kazzak,1813,druid,balance,36,25,11
ravencrest,1813,druid,balance,42,23,19
howling-fjord,1813,druid,balance,89,43,46
hellscream,1809,druid,balance,48,25,23
soulflayer,1808,druid,balance,59,30,29
nazjatar,1807,druid,balance,48,28,20
hyjal,1806,druid,balance,48,23,25
argent-dawn,1803,druid,balance,54,31,23
kazzak,1789,druid,balance,32,21,11
ravencrest,1773,druid,balance,42,28,14
the-maelstrom,1770,druid,balance,30,23,7
blackrock,1767,druid,balance,36,27,9
draenor,1767,druid,balance,42,28,14
gordunni,1763,druid,balance,42,20,22
silvermoon,1758,druid,balance,78,47,31
outland,1755,druid,balance,36,24,12
blackmoore,1754,druid,balance,41,25,16
burning-legion,1753,druid,balance,48,28,20
stormscale,1738,druid,balance,66,40,26
draenor,1737,druid,balance,89,49,40
nemesis,1737,druid,balance,48,26,22
stormscale,1729,druid,balance,30,19,11
sylvanas,1729,druid,balance,48,22,26
stormscale,1723,druid,balance,24,18,6
archimonde,1723,druid,balance,42,21,21
outland,1720,druid,balance,51,30,21
burning-legion,1719,druid,balance,66,29,37
archimonde,1717,druid,balance,24,18,6
xavius,1715,druid,balance,48,26,22
archimonde,1714,druid,balance,72,31,41
gordunni,1712,druid,balance,36,18,18
dun-modr,1707,druid,balance,81,47,34
sanguino,1705,druid,balance,32,21,11
frostmane,1705,druid,balance,48,28,20
ravencrest,1704,druid,balance,69,41,28
ravencrest,1699,druid,balance,108,67,41
tarren-mill,1699,druid,balance,36,20,16
zuljin,1693,druid,balance,47,23,24
zuljin,1690,druid,balance,42,24,18
stormrage,1687,druid,balance,30,18,12
outland,1683,druid,balance,36,23,13
kazzak,1678,druid,balance,48,25,23
silvermoon,1671,druid,balance,30,22,8
blackmoore,1670,druid,balance,24,18,6
aerie-peak,1668,druid,balance,30,22,8
soulflayer,1668,druid,balance,54,33,21
blackmoore,1668,druid,balance,37,20,17
grom,1667,druid,balance,47,27,20
aegwynn,1656,druid,balance,32,19,13
bloodscalp,1652,druid,balance,82,49,33
tarren-mill,1644,druid,balance,38,26,12
dalaran,1644,druid,balance,42,27,15
ravencrest,1636,druid,balance,28,20,8
kaelthas,1636,druid,balance,41,21,20
blackscar,1634,druid,balance,29,19,10
argent-dawn,1634,druid,balance,40,22,18
outland,1632,druid,balance,48,28,20
blackrock,1631,druid,balance,39,26,13
blackmoore,1631,druid,balance,48,26,22
sanguino,1631,druid,balance,36,18,18
drakthul,1630,druid,balance,30,17,13
soulflayer,1623,druid,balance,36,21,15
grim-batol,1620,druid,balance,42,30,12
sylvanas,1620,druid,balance,30,17,13
kazzak,1619,druid,balance,24,21,3
azshara,1618,druid,balance,54,26,28
garona,1616,druid,balance,90,51,39
dethecus,1613,druid,balance,30,17,13
ravencrest,1611,druid,balance,28,18,10
gordunni,1611,druid,balance,72,32,40
frostmane,1610,druid,balance,30,23,7
xavius,1610,druid,balance,30,19,11
deathweaver,1610,druid,balance,60,28,32
outland,1609,druid,balance,34,21,13
blackrock,1608,druid,balance,24,17,7
argent-dawn,1607,druid,balance,42,23,19
nagrand,1606,druid,balance,60,41,19
kazzak,1606,druid,balance,80,38,42
twisting-nether,1605,druid,balance,24,19,5
howling-fjord,1604,druid,balance,24,17,7
teldrassil,1604,druid,balance,46,30,16
greymane,1603,druid,balance,24,17,7
burning-legion,1586,druid,balance,42,22,20
sanguino,1580,druid,balance,66,35,31
sylvanas,1580,druid,balance,35,17,18
mugthol,1578,druid,balance,24,18,6
outland,1573,druid,balance,24,19,5
ravencrest,1570,druid,balance,77,42,35
sylvanas,1569,druid,balance,36,25,11
hyjal,1567,druid,balance,36,24,12
antonidas,1561,druid,balance,30,21,9
gordunni,1559,druid,balance,24,17,7
aggra-português,1555,druid,balance,36,22,14
ragnaros,1554,druid,balance,47,25,22
stormscale,1552,druid,balance,48,26,22
ravencrest,1550,druid,balance,66,36,30
razuvious,1543,druid,balance,48,27,21
tarren-mill,1537,druid,balance,60,24,36
arathor,1534,druid,balance,42,24,18
ravencrest,1534,druid,balance,48,24,24
ravencrest,1533,druid,balance,36,16,20
ragnaros,1530,druid,balance,30,18,12
nerathor,1527,druid,balance,30,17,13
nemesis,1523,druid,balance,24,16,8
skullcrusher,1523,druid,balance,30,16,14
forscherliga,1520,druid,balance,42,29,13
gordunni,1520,druid,balance,65,31,34
thrall,1519,druid,balance,46,26,20
pozzo-delleternità,1515,druid,balance,52,25,27
wildhammer,1512,druid,balance,24,16,8
alleria,1512,druid,balance,36,16,20
borean-tundra,1505,druid,balance,23,16,7
pozzo-delleternità,1479,druid,balance,36,18,18
nemesis,1470,druid,balance,36,27,9
outland,1459,druid,balance,108,60,48
nemesis,1459,druid,balance,38,19,19
gordunni,1458,druid,balance,39,26,13
defias-brotherhood,1457,druid,balance,29,19,10
